candidat_id,filiere_code,parcours_id,score_compatibilite,est_admissible,est_recommandee
STD_2026_0465,CAA,P5,72.67,Sous condition,Non
STD_2026_0465,DTJA,P5,48.11,Non,Non
STD_2026_0465,EMP,P5,77.97,Oui,Non
STD_2026_0465,FIC,P5,74.83,Sous condition,Non
STD_2026_0466,AEE,P1,55.46,Non,Non
STD_2026_0466,IAA,P1,59.48,Non,Non
STD_2026_0466,PIP,P1,55.81,Non,Oui
STD_2026_0466,EMII,P2,53.95,Non,Non
STD_2026_0466,GCA,P2,57.04,Non,Non
STD_2026_0466,ICMP,P2,66.7,Non,Non
STD_2026_0466,ESIIA,P3,61.25,Non,Non
STD_2026_0466,IGGLIA,P3,81.72,Oui,Non
STD_2026_0466,IMTICIA,P3,88.15,Oui,Non
STD_2026_0466,ISAIA,P3,76.74,Oui,Non
STD_2026_0466,TEE,P4,71.83,Sous condition,Non
STD_2026_0466,TEH,P4,83.12,Oui,Non
STD_2026_0466,CAA,P5,86.58,Oui,Non
STD_2026_0466,DTJA,P5,65.73,Sous condition,Non
STD_2026_0466,EMP,P5,75.54,Oui,Non
STD_2026_0466,FIC,P5,88.96,Oui,Non
STD_2026_0467,AEE,P1,47.57,Non,Non
STD_2026_0467,IAA,P1,68.28,Sous condition,Non
STD_2026_0467,PIP,P1,53.94,Non,Non
STD_2026_0467,EMII,P2,78.85,Oui,Oui
STD_2026_0467,GCA,P2,68.45,Sous condition,Non
STD_2026_0467,ICMP,P2,69.3,Sous condition,Non
STD_2026_0467,ESIIA,P3,76.7,Oui,Non
STD_2026_0467,IGGLIA,P3,73.43,Sous condition,Non
STD_2026_0467,IMTICIA,P3,74.86,Sous condition,Non
STD_2026_0467,ISAIA,P3,52.3,Non,Non
STD_2026_0467,TEE,P4,53.28,Non,Non
STD_2026_0467,TEH,P4,50.11,Non,Non
STD_2026_0467,CAA,P5,49.13,Non,Non
STD_2026_0467,DTJA,P5,44.49,Non,Non
STD_2026_0467,EMP,P5,47.87,Non,Non
STD_2026_0467,FIC,P5,46.85,Non,Non
STD_2026_0468,AEE,P1,75.35,Oui,Non
STD_2026_0468,IAA,P1,54.03,Non,Non
STD_2026_0468,PIP,P1,50.4,Non,Non
STD_2026_0468,EMII,P2,55.95,Non,Non
STD_2026_0468,GCA,P2,44.65,Non,Oui
STD_2026_0468,ICMP,P2,44.05,Non,Non
STD_2026_0468,ESIIA,P3,52.99,Non,Non
STD_2026_0468,IGGLIA,P3,80.42,Oui,Non
STD_2026_0468,IMTICIA,P3,84.84,Oui,Non
STD_2026_0468,ISAIA,P3,54.36,Non,Non
STD_2026_0468,TEE,P4,70.66,Sous condition,Non
STD_2026_0468,TEH,P4,79.5,Oui,Non
STD_2026_0468,CAA,P5,76.52,Oui,Non
STD_2026_0468,DTJA,P5,79.23,Oui,Non
STD_2026_0468,EMP,P5,84.88,Oui,Non
STD_2026_0468,FIC,P5,56.33,Non,Non
STD_2026_0469,AEE,P1,73.85,Sous condition,Non
STD_2026_0469,IAA,P1,47.91,Non,Non
STD_2026_0469,PIP,P1,51.54,Non,Non
STD_2026_0469,EMII,P2,41.7,Non,Non
STD_2026_0469,GCA,P2,54.3,Non,Non
STD_2026_0469,ICMP,P2,45.89,Non,Oui
STD_2026_0469,ESIIA,P3,47.74,Non,Non
STD_2026_0469,IGGLIA,P3,72.0,Sous condition,Non
STD_2026_0469,IMTICIA,P3,81.28,Oui,Non
STD_2026_0469,ISAIA,P3,53.23,Non,Non
STD_2026_0469,TEE,P4,80.86,Oui,Non
STD_2026_0469,TEH,P4,79.3,Oui,Non
STD_2026_0469,CAA,P5,78.28,Oui,Non
STD_2026_0469,DTJA,P5,81.98,Oui,Non
STD_2026_0469,EMP,P5,78.65,Oui,Non
STD_2026_0469,FIC,P5,64.26,Non,Non
STD_2026_0470,AEE,P1,77.44,Oui,Non
STD_2026_0470,IAA,P1,53.61,Non,Non
STD_2026_0470,PIP,P1,54.31,Non,Non
STD_2026_0470,EMII,P2,56.44,Non,Non
STD_2026_0470,GCA,P2,43.75,Non,Non
STD_2026_0470,ICMP,P2,37.83,Non,Non
STD_2026_0470,ESIIA,P3,58.51,Non,Oui
STD_2026_0470,IGGLIA,P3,83.57,Oui,Non
STD_2026_0470,IMTICIA,P3,79.32,Oui,Non
STD_2026_0470,ISAIA,P3,58.87,Non,Non
STD_2026_0470,TEE,P4,80.42,Oui,Non
STD_2026_0470,TEH,P4,84.58,Oui,Non
STD_2026_0470,CAA,P5,84.35,Oui,Non
STD_2026_0470,DTJA,P5,82.51,Oui,Non
STD_2026_0470,EMP,P5,86.7,Oui,Non
STD_2026_0470,FIC,P5,46.25,Non,Non
STD_2026_0471,AEE,P1,48.39,Non,Non
STD_2026_0471,IAA,P1,44.62,Non,Non
STD_2026_0471,PIP,P1,48.66,Non,Non
STD_2026_0471,EMII,P2,43.47,Non,Non
STD_2026_0471,GCA,P2,50.62,Non,Non
STD_2026_0471,ICMP,P2,43.86,Non,Non
STD_2026_0471,ESIIA,P3,39.65,Non,Non
STD_2026_0471,IGGLIA,P3,50.72,Non,Oui
STD_2026_0471,IMTICIA,P3,72.73,Sous condition,Non
STD_2026_0471,ISAIA,P3,49.15,Non,Non
STD_2026_0471,TEE,P4,75.34,Oui,Non
STD_2026_0471,TEH,P4,75.52,Oui,Non
STD_2026_0471,CAA,P5,63.16,Sous condition,Non
STD_2026_0471,DTJA,P5,81.88,Oui,Non
STD_2026_0471,EMP,P5,45.96,Non,Non
STD_2026_0471,FIC,P5,49.64,Non,Non
STD_2026_0472,AEE,P1,83.18,Oui,Non
STD_2026_0472,IAA,P1,84.24,Oui,Non
STD_2026_0472,PIP,P1,79.41,Oui,Non
STD_2026_0472,EMII,P2,89.26,Oui,Non
STD_2026_0472,GCA,P2,79.58,Oui,Non
STD_2026_0472,ICMP,P2,89.06,Oui,Non
STD_2026_0472,ESIIA,P3,84.04,Oui,Non
STD_2026_0472,IGGLIA,P3,84.18,Oui,Non
STD_2026_0472,IMTICIA,P3,80.37,Oui,Oui
STD_2026_0472,ISAIA,P3,83.19,Oui,Non
STD_2026_0472,TEE,P4,49.73,Non,Non
STD_2026_0472,TEH,P4,48.08,Non,Non
STD_2026_0472,CAA,P5,78.69,Oui,Non
STD_2026_0472,DTJA,P5,47.56,Non,Non
STD_2026_0472,EMP,P5,85.32,Oui,Non
STD_2026_0472,FIC,P5,83.92,Oui,Non
STD_2026_0473,AEE,P1,84.31,Oui,Non
STD_2026_0473,IAA,P1,80.66,Oui,Non
STD_2026_0473,PIP,P1,82.16,Oui,Non
STD_2026_0473,EMII,P2,78.4,Oui,Non
STD_2026_0473,GCA,P2,84.75,Oui,Non
STD_2026_0473,ICMP,P2,88.77,Oui,Non
STD_2026_0473,ESIIA,P3,55.13,Non,Non
STD_2026_0473,IGGLIA,P3,77.8,Oui,Non
STD_2026_0473,IMTICIA,P3,76.71,Oui,Non
STD_2026_0473,ISAIA,P3,72.29,Sous condition,Oui
STD_2026_0473,TEE,P4,77.33,Oui,Non
STD_2026_0473,TEH,P4,74.15,Sous condition,Non
STD_2026_0473,CAA,P5,76.29,Oui,Non
STD_2026_0473,DTJA,P5,73.08,Sous condition,Non
STD_2026_0473,EMP,P5,75.7,Oui,Non
STD_2026_0473,FIC,P5,77.15,Oui,Non
STD_2026_0474,AEE,P1,82.42,Oui,Non
STD_2026_0474,IAA,P1,84.02,Oui,Non
STD_2026_0474,PIP,P1,89.1,Oui,Non
STD_2026_0474,EMII,P2,85.57,Oui,Non
STD_2026_0474,GCA,P2,78.11,Oui,Non
STD_2026_0474,ICMP,P2,81.64,Oui,Non
STD_2026_0474,ESIIA,P3,80.24,Oui,Non
STD_2026_0474,IGGLIA,P3,82.39,Oui,Non
STD_2026_0474,IMTICIA,P3,83.93,Oui,Non
STD_2026_0474,ISAIA,P3,81.58,Oui,Non
STD_2026_0474,TEE,P4,81.04,Oui,Oui
STD_2026_0474,TEH,P4,61.12,Non,Non
STD_2026_0474,CAA,P5,83.52,Oui,Non
STD_2026_0474,DTJA,P5,54.45,Non,Non
STD_2026_0474,EMP,P5,86.18,Oui,Non
STD_2026_0474,FIC,P5,84.16,Oui,Non
STD_2026_0475,AEE,P1,57.5,Non,Non
STD_2026_0475,IAA,P1,55.68,Non,Non
STD_2026_0475,PIP,P1,58.14,Non,Non
STD_2026_0475,EMII,P2,57.05,Non,Non
STD_2026_0475,GCA,P2,53.38,Non,Non
STD_2026_0475,ICMP,P2,51.75,Non,Non
STD_2026_0475,ESIIA,P3,60.71,Non,Non
STD_2026_0475,IGGLIA,P3,77.08,Oui,Non
STD_2026_0475,IMTICIA,P3,86.06,Oui,Non
STD_2026_0475,ISAIA,P3,81.76,Oui,Non
STD_2026_0475,TEE,P4,82.43,Oui,Non
STD_2026_0475,TEH,P4,79.28,Oui,Oui
STD_2026_0475,CAA,P5,84.21,Oui,Non
STD_2026_0475,DTJA,P5,78.48,Oui,Non
STD_2026_0475,EMP,P5,73.51,Sous condition,Non
STD_2026_0475,FIC,P5,80.37,Oui,Non
STD_2026_0476,AEE,P1,51.39,Non,Non
STD_2026_0476,IAA,P1,72.76,Sous condition,Non
STD_2026_0476,PIP,P1,53.28,Non,Non
STD_2026_0476,EMII,P2,85.91,Oui,Non
STD_2026_0476,GCA,P2,80.82,Oui,Non
STD_2026_0476,ICMP,P2,88.93,Oui,Non
STD_2026_0476,ESIIA,P3,90.53,Oui,Non
STD_2026_0476,IGGLIA,P3,74.43,Sous condition,Non
STD_2026_0476,IMTICIA,P3,80.92,Oui,Non
STD_2026_0476,ISAIA,P3,50.39,Non,Non
STD_2026_0476,TEE,P4,46.99,Non,Non
STD_2026_0476,TEH,P4,48.15,Non,Non
STD_2026_0476,CAA,P5,50.88,Non,Oui
STD_2026_0476,DTJA,P5,53.29,Non,Non
STD_2026_0476,EMP,P5,50.83,Non,Non
STD_2026_0476,FIC,P5,46.62,Non,Non
STD_2026_0477,AEE,P1,72.49,Sous condition,Non
STD_2026_0477,IAA,P1,47.6,Non,Non
STD_2026_0477,PIP,P1,45.01,Non,Non
STD_2026_0477,EMII,P2,49.87,Non,Non
STD_2026_0477,GCA,P2,50.27,Non,Non
STD_2026_0477,ICMP,P2,43.63,Non,Non
STD_2026_0477,ESIIA,P3,48.57,Non,Non
STD_2026_0477,IGGLIA,P3,77.95,Oui,Non
STD_2026_0477,IMTICIA,P3,74.56,Sous condition,Non
STD_2026_0477,ISAIA,P3,49.19,Non,Non
STD_2026_0477,TEE,P4,67.45,Sous condition,Non
STD_2026_0477,TEH,P4,74.35,Sous condition,Non
STD_2026_0477,CAA,P5,70.82,Sous condition,Non
STD_2026_0477,DTJA,P5,69.54,Sous condition,Oui
STD_2026_0477,EMP,P5,71.83,Sous condition,Non
STD_2026_0477,FIC,P5,52.59,Non,Non
STD_2026_0478,AEE,P1,78.84,Oui,Non
STD_2026_0478,IAA,P1,48.11,Non,Non
STD_2026_0478,PIP,P1,53.0,Non,Non
STD_2026_0478,EMII,P2,44.16,Non,Non
STD_2026_0478,GCA,P2,55.87,Non,Non
STD_2026_0478,ICMP,P2,47.94,Non,Non
STD_2026_0478,ESIIA,P3,39.35,Non,Non
STD_2026_0478,IGGLIA,P3,72.71,Sous condition,Non
STD_2026_0478,IMTICIA,P3,74.6,Sous condition,Non
STD_2026_0478,ISAIA,P3,52.14,Non,Non
STD_2026_0478,TEE,P4,80.52,Oui,Non
STD_2026_0478,TEH,P4,85.02,Oui,Non
STD_2026_0478,CAA,P5,79.42,Oui,Non
STD_2026_0478,DTJA,P5,79.43,Oui,Non
STD_2026_0478,EMP,P5,73.82,Sous condition,Oui
STD_2026_0478,FIC,P5,49.77,Non,Non
STD_2026_0479,AEE,P1,72.43,Sous condition,Non
STD_2026_0479,IAA,P1,60.39,Non,Non
STD_2026_0479,PIP,P1,61.32,Non,Non
STD_2026_0479,EMII,P2,43.47,Non,Non
STD_2026_0479,GCA,P2,39.7,Non,Non
STD_2026_0479,ICMP,P2,46.86,Non,Non
STD_2026_0479,ESIIA,P3,45.2,Non,Non
STD_2026_0479,IGGLIA,P3,79.8,Oui,Non
STD_2026_0479,IMTICIA,P3,85.69,Oui,Non
STD_2026_0479,ISAIA,P3,58.28,Non,Non
STD_2026_0479,TEE,P4,84.71,Oui,Non
STD_2026_0479,TEH,P4,80.22,Oui,Non
STD_2026_0479,CAA,P5,77.9,Oui,Non
STD_2026_0479,DTJA,P5,86.11,Oui,Non
STD_2026_0479,EMP,P5,79.84,Oui,Non
STD_2026_0479,FIC,P5,53.76,Non,Oui
STD_2026_0480,AEE,P1,48.46,Non,Oui
STD_2026_0480,IAA,P1,49.19,Non,Non
STD_2026_0480,PIP,P1,50.16,Non,Non
STD_2026_0480,EMII,P2,50.66,Non,Non
STD_2026_0480,GCA,P2,48.36,Non,Non
STD_2026_0480,ICMP,P2,38.53,Non,Non
STD_2026_0480,ESIIA,P3,44.14,Non,Non
STD_2026_0480,IGGLIA,P3,49.37,Non,Non
STD_2026_0480,IMTICIA,P3,78.55,Oui,Non
STD_2026_0480,ISAIA,P3,54.75,Non,Non
STD_2026_0480,TEE,P4,82.43,Oui,Non
STD_2026_0480,TEH,P4,75.14,Oui,Non
STD_2026_0480,CAA,P5,79.19,Oui,Non
STD_2026_0480,DTJA,P5,82.2,Oui,Non
STD_2026_0480,EMP,P5,51.6,Non,Non
STD_2026_0480,FIC,P5,53.85,Non,Non
STD_2026_0481,AEE,P1,83.0,Oui,Non
STD_2026_0481,IAA,P1,82.85,Oui,Oui
STD_2026_0481,PIP,P1,87.35,Oui,Non
STD_2026_0481,EMII,P2,82.93,Oui,Non
STD_2026_0481,GCA,P2,89.09,Oui,Non
STD_2026_0481,ICMP,P2,89.93,Oui,Non
STD_2026_0481,ESIIA,P3,90.84,Oui,Non
STD_2026_0481,IGGLIA,P3,69.84,Sous condition,Non
STD_2026_0481,IMTICIA,P3,75.19,Oui,Non
STD_2026_0481,ISAIA,P3,73.3,Sous condition,Non
STD_2026_0481,TEE,P4,49.71,Non,Non
STD_2026_0481,TEH,P4,47.75,Non,Non
STD_2026_0481,CAA,P5,75.8,Oui,Non
STD_2026_0481,DTJA,P5,54.89,Non,Non
STD_2026_0481,EMP,P5,72.96,Sous condition,Non
STD_2026_0481,FIC,P5,76.57,Oui,Non
STD_2026_0482,AEE,P1,77.63,Oui,Non
STD_2026_0482,IAA,P1,74.97,Sous condition,Non
STD_2026_0482,PIP,P1,79.43,Oui,Oui
STD_2026_0482,EMII,P2,74.09,Sous condition,Non
STD_2026_0482,GCA,P2,76.14,Oui,Non
STD_2026_0482,ICMP,P2,71.73,Sous condition,Non
STD_2026_0482,ESIIA,P3,48.9,Non,Non
STD_2026_0482,IGGLIA,P3,85.98,Oui,Non
STD_2026_0482,IMTICIA,P3,75.66,Oui,Non
STD_2026_0482,ISAIA,P3,82.38,Oui,Non
STD_2026_0482,TEE,P4,84.18,Oui,Non
STD_2026_0482,TEH,P4,80.66,Oui,Non
STD_2026_0482,CAA,P5,75.47,Oui,Non
STD_2026_0482,DTJA,P5,87.01,Oui,Non
STD_2026_0482,EMP,P5,78.96,Oui,Non
STD_2026_0482,FIC,P5,81.72,Oui,Non
STD_2026_0483,AEE,P1,82.44,Oui,Non
STD_2026_0483,IAA,P1,81.67,Oui,Non
STD_2026_0483,PIP,P1,74.27,Sous condition,Non
STD_2026_0483,EMII,P2,81.94,Oui,Oui
STD_2026_0483,GCA,P2,80.75,Oui,Non
STD_2026_0483,ICMP,P2,86.42,Oui,Non
STD_2026_0483,ESIIA,P3,76.94,Oui,Non
STD_2026_0483,IGGLIA,P3,75.88,Oui,Non
STD_2026_0483,IMTICIA,P3,72.92,Sous condition,Non
STD_2026_0483,ISAIA,P3,76.27,Oui,Non
STD_2026_0483,TEE,P4,81.67,Oui,Non
STD_2026_0483,TEH,P4,45.77,Non,Non
STD_2026_0483,CAA,P5,78.62,Oui,Non
STD_2026_0483,DTJA,P5,54.4,Non,Non
STD_2026_0483,EMP,P5,73.76,Sous condition,Non
STD_2026_0483,FIC,P5,81.87,Oui,Non
STD_2026_0484,AEE,P1,47.71,Non,Non
STD_2026_0484,IAA,P1,51.79,Non,Non
STD_2026_0484,PIP,P1,44.76,Non,Non
STD_2026_0484,EMII,P2,50.56,Non,Non
STD_2026_0484,GCA,P2,51.15,Non,Oui
STD_2026_0484,ICMP,P2,55.16,Non,Non
STD_2026_0484,ESIIA,P3,54.15,Non,Non
STD_2026_0484,IGGLIA,P3,73.91,Sous condition,Non
STD_2026_0484,IMTICIA,P3,71.18,Sous condition,Non
STD_2026_0484,ISAIA,P3,73.0,Sous condition,Non
STD_2026_0484,TEE,P4,76.0,Oui,Non
STD_2026_0484,TEH,P4,75.39,Oui,Non
STD_2026_0484,CAA,P5,74.14,Sous condition,Non
STD_2026_0484,DTJA,P5,71.28,Sous condition,Non
STD_2026_0484,EMP,P5,80.17,Oui,Non
STD_2026_0484,FIC,P5,75.43,Oui,Non
STD_2026_0485,AEE,P1,51.29,Non,Non
STD_2026_0485,IAA,P1,80.61,Oui,Non
STD_2026_0485,PIP,P1,58.74,Non,Non
STD_2026_0485,EMII,P2,82.26,Oui,Non
STD_2026_0485,GCA,P2,80.48,Oui,Non
STD_2026_0485,ICMP,P2,88.25,Oui,Oui
STD_2026_0485,ESIIA,P3,87.87,Oui,Non
STD_2026_0485,IGGLIA,P3,76.08,Oui,Non
STD_2026_0485,IMTICIA,P3,84.32,Oui,Non
STD_2026_0485,ISAIA,P3,51.81,Non,Non
STD_2026_0485,TEE,P4,50.54,Non,Non
STD_2026_0485,TEH,P4,42.17,Non,Non
STD_2026_0485,CAA,P5,55.61,Non,Non
STD_2026_0485,DTJA,P5,51.14,Non,Non
STD_2026_0485,EMP,P5,49.56,Non,Non
STD_2026_0485,FIC,P5,53.73,Non,Non
STD_2026_0486,AEE,P1,81.33,Oui,Non
STD_2026_0486,IAA,P1,56.83,Non,Non
STD_2026_0486,PIP,P1,54.45,Non,Non
STD_2026_0486,EMII,P2,51.45,Non,Non
STD_2026_0486,GCA,P2,53.88,Non,Non
STD_2026_0486,ICMP,P2,43.6,Non,Non
STD_2026_0486,ESIIA,P3,54.99,Non,Oui
STD_2026_0486,IGGLIA,P3,85.43,Oui,Non
STD_2026_0486,IMTICIA,P3,83.24,Oui,Non
STD_2026_0486,ISAIA,P3,60.88,Non,Non
STD_2026_0486,TEE,P4,76.4,Oui,Non
STD_2026_0486,TEH,P4,80.58,Oui,Non
STD_2026_0486,CAA,P5,87.07,Oui,Non
STD_2026_0486,DTJA,P5,92.42,Oui,Non
STD_2026_0486,EMP,P5,79.58,Oui,Non
STD_2026_0486,FIC,P5,55.23,Non,Non
STD_2026_0487,AEE,P1,68.38,Sous condition,Non
STD_2026_0487,IAA,P1,48.57,Non,Non
STD_2026_0487,PIP,P1,49.08,Non,Non
STD_2026_0487,EMII,P2,43.08,Non,Non
STD_2026_0487,GCA,P2,48.99,Non,Non
STD_2026_0487,ICMP,P2,46.43,Non,Non
STD_2026_0487,ESIIA,P3,48.7,Non,Non
STD_2026_0487,IGGLIA,P3,67.62,Sous condition,Oui
STD_2026_0487,IMTICIA,P3,72.95,Sous condition,Non
STD_2026_0487,ISAIA,P3,47.38,Non,Non
STD_2026_0487,TEE,P4,77.98,Oui,Non
STD_2026_0487,TEH,P4,72.96,Sous condition,Non
STD_2026_0487,CAA,P5,75.95,Oui,Non
STD_2026_0487,DTJA,P5,80.63,Oui,Non
STD_2026_0487,EMP,P5,70.42,Sous condition,Non
STD_2026_0487,FIC,P5,46.73,Non,Non
STD_2026_0488,AEE,P1,77.36,Oui,Non
STD_2026_0488,IAA,P1,52.58,Non,Non
STD_2026_0488,PIP,P1,55.66,Non,Non
STD_2026_0488,EMII,P2,47.71,Non,Non
STD_2026_0488,GCA,P2,41.11,Non,Non
STD_2026_0488,ICMP,P2,32.04,Non,Non
STD_2026_0488,ESIIA,P3,51.24,Non,Non
STD_2026_0488,IGGLIA,P3,76.54,Oui,Non
STD_2026_0488,IMTICIA,P3,87.78,Oui,Oui
STD_2026_0488,ISAIA,P3,59.64,Non,Non
STD_2026_0488,TEE,P4,80.87,Oui,Non
STD_2026_0488,TEH,P4,80.26,Oui,Non
STD_2026_0488,CAA,P5,79.23,Oui,Non
STD_2026_0488,DTJA,P5,74.92,Sous condition,Non
STD_2026_0488,EMP,P5,78.1,Oui,Non
STD_2026_0488,FIC,P5,52.93,Non,Non
STD_2026_0489,AEE,P1,52.53,Non,Non
STD_2026_0489,IAA,P1,49.05,Non,Non
STD_2026_0489,PIP,P1,57.58,Non,Non
STD_2026_0489,EMII,P2,45.65,Non,Non
STD_2026_0489,GCA,P2,44.73,Non,Non
STD_2026_0489,ICMP,P2,48.47,Non,Non
STD_2026_0489,ESIIA,P3,48.32,Non,Non
STD_2026_0489,IGGLIA,P3,58.94,Non,Non
STD_2026_0489,IMTICIA,P3,79.78,Oui,Non
STD_2026_0489,ISAIA,P3,48.69,Non,Oui
STD_2026_0489,TEE,P4,77.23,Oui,Non
STD_2026_0489,TEH,P4,78.07,Oui,Non
STD_2026_0489,CAA,P5,79.72,Oui,Non
STD_2026_0489,DTJA,P5,78.77,Oui,Non
STD_2026_0489,EMP,P5,56.87,Non,Non
STD_2026_0489,FIC,P5,51.85,Non,Non
STD_2026_0490,AEE,P1,70.67,Sous condition,Non
STD_2026_0490,IAA,P1,69.14,Sous condition,Non
STD_2026_0490,PIP,P1,69.27,Sous condition,Non
STD_2026_0490,EMII,P2,70.77,Sous condition,Non
STD_2026_0490,GCA,P2,80.1,Oui,Non
STD_2026_0490,ICMP,P2,86.62,Oui,Non
STD_2026_0490,ESIIA,P3,64.84,Sous condition,Non
STD_2026_0490,IGGLIA,P3,64.3,Sous condition,Non
STD_2026_0490,IMTICIA,P3,64.98,Sous condition,Non
STD_2026_0490,ISAIA,P3,67.61,Sous condition,Non
STD_2026_0490,TEE,P4,48.13,Non,Oui
STD_2026_0490,TEH,P4,46.48,Non,Non
STD_2026_0490,CAA,P5,59.51,Sous condition,Non
STD_2026_0490,DTJA,P5,38.55,Non,Non
STD_2026_0490,EMP,P5,68.66,Sous condition,Non
STD_2026_0490,FIC,P5,63.6,Sous condition,Non
STD_2026_0491,AEE,P1,81.65,Oui,Non
STD_2026_0491,IAA,P1,86.02,Oui,Non
STD_2026_0491,PIP,P1,83.01,Oui,Non
STD_2026_0491,EMII,P2,84.39,Oui,Non
STD_2026_0491,GCA,P2,82.63,Oui,Non
STD_2026_0491,ICMP,P2,88.66,Oui,Non
STD_2026_0491,ESIIA,P3,60.69,Non,Non
STD_2026_0491,IGGLIA,P3,86.06,Oui,Non
STD_2026_0491,IMTICIA,P3,89.31,Oui,Non
STD_2026_0491,ISAIA,P3,81.51,Oui,Non
STD_2026_0491,TEE,P4,84.15,Oui,Non
STD_2026_0491,TEH,P4,77.84,Oui,Oui
STD_2026_0491,CAA,P5,82.79,Oui,Non
STD_2026_0491,DTJA,P5,80.77,Oui,Non
STD_2026_0491,EMP,P5,83.46,Oui,Non
STD_2026_0491,FIC,P5,85.02,Oui,Non
STD_2026_0492,AEE,P1,77.13,Oui,Non
STD_2026_0492,IAA,P1,74.97,Sous condition,Non
STD_2026_0492,PIP,P1,73.79,Sous condition,Non
STD_2026_0492,EMII,P2,76.98,Oui,Non
STD_2026_0492,GCA,P2,85.74,Oui,Non
STD_2026_0492,ICMP,P2,83.8,Oui,Non
STD_2026_0492,ESIIA,P3,77.76,Oui,Non
STD_2026_0492,IGGLIA,P3,76.92,Oui,Non
STD_2026_0492,IMTICIA,P3,66.16,Sous condition,Non
STD_2026_0492,ISAIA,P3,75.76,Oui,Non
STD_2026_0492,TEE,P4,69.86,Sous condition,Non
STD_2026_0492,TEH,P4,46.6,Non,Non
STD_2026_0492,CAA,P5,70.73,Sous condition,Oui
STD_2026_0492,DTJA,P5,52.73,Non,Non
STD_2026_0492,EMP,P5,69.4,Sous condition,Non
STD_2026_0492,FIC,P5,73.05,Sous condition,Non
STD_2026_0493,AEE,P1,55.26,Non,Non
STD_2026_0493,IAA,P1,59.74,Non,Non
STD_2026_0493,PIP,P1,51.42,Non,Non
STD_2026_0493,EMII,P2,59.33,Non,Non
STD_2026_0493,GCA,P2,59.75,Non,Non
STD_2026_0493,ICMP,P2,59.99,Non,Non
STD_2026_0493,ESIIA,P3,63.53,Non,Non
STD_2026_0493,IGGLIA,P3,74.46,Sous condition,Non
STD_2026_0493,IMTICIA,P3,76.08,Oui,Non
STD_2026_0493,ISAIA,P3,75.38,Oui,Non
STD_2026_0493,TEE,P4,77.3,Oui,Non
STD_2026_0493,TEH,P4,82.88,Oui,Non
STD_2026_0493,CAA,P5,82.54,Oui,Non
STD_2026_0493,DTJA,P5,78.25,Oui,Oui
STD_2026_0493,EMP,P5,85.83,Oui,Non
STD_2026_0493,FIC,P5,81.99,Oui,Non
STD_2026_0494,AEE,P1,62.65,Non,Non
STD_2026_0494,IAA,P1,87.48,Oui,Non
STD_2026_0494,PIP,P1,57.33,Non,Non
STD_2026_0494,EMII,P2,86.82,Oui,Non
STD_2026_0494,GCA,P2,81.55,Oui,Non
STD_2026_0494,ICMP,P2,92.23,Oui,Non
STD_2026_0494,ESIIA,P3,89.84,Oui,Non
STD_2026_0494,IGGLIA,P3,87.78,Oui,Non
STD_2026_0494,IMTICIA,P3,89.65,Oui,Non
STD_2026_0494,ISAIA,P3,59.88,Non,Non
STD_2026_0494,TEE,P4,56.11,Non,Non
STD_2026_0494,TEH,P4,58.66,Non,Non
STD_2026_0494,CAA,P5,60.03,Non,Non
STD_2026_0494,DTJA,P5,51.63,Non,Non
STD_2026_0494,EMP,P5,60.76,Non,Oui
STD_2026_0494,FIC,P5,62.05,Non,Non
STD_2026_0495,AEE,P1,82.48,Oui,Non
STD_2026_0495,IAA,P1,52.99,Non,Non
STD_2026_0495,PIP,P1,57.77,Non,Non
STD_2026_0495,EMII,P2,51.54,Non,Non
STD_2026_0495,GCA,P2,52.96,Non,Non
STD_2026_0495,ICMP,P2,47.71,Non,Non
STD_2026_0495,ESIIA,P3,56.3,Non,Non
STD_2026_0495,IGGLIA,P3,77.07,Oui,Non
STD_2026_0495,IMTICIA,P3,80.57,Oui,Non
STD_2026_0495,ISAIA,P3,54.32,Non,Non
STD_2026_0495,TEE,P4,86.29,Oui,Non
STD_2026_0495,TEH,P4,88.47,Oui,Non
STD_2026_0495,CAA,P5,77.86,Oui,Non
STD_2026_0495,DTJA,P5,85.6,Oui,Non
STD_2026_0495,EMP,P5,81.34,Oui,Non
STD_2026_0495,FIC,P5,54.19,Non,Oui
STD_2026_0496,AEE,P1,74.22,Sous condition,Oui
STD_2026_0496,IAA,P1,42.59,Non,Non
STD_2026_0496,PIP,P1,49.36,Non,Non
STD_2026_0496,EMII,P2,38.24,Non,Non
STD_2026_0496,GCA,P2,52.35,Non,Non
STD_2026_0496,ICMP,P2,42.95,Non,Non
STD_2026_0496,ESIIA,P3,37.48,Non,Non
STD_2026_0496,IGGLIA,P3,74.2,Sous condition,Non
STD_2026_0496,IMTICIA,P3,74.75,Sous condition,Non
STD_2026_0496,ISAIA,P3,53.35,Non,Non
STD_2026_0496,TEE,P4,78.86,Oui,Non
STD_2026_0496,TEH,P4,84.92,Oui,Non
STD_2026_0496,CAA,P5,79.28,Oui,Non
STD_2026_0496,DTJA,P5,77.44,Oui,Non
STD_2026_0496,EMP,P5,80.49,Oui,Non
STD_2026_0496,FIC,P5,61.09,Non,Non
STD_2026_0497,AEE,P1,64.22,Sous condition,Non
STD_2026_0497,IAA,P1,37.83,Non,Oui
STD_2026_0497,PIP,P1,44.5,Non,Non
STD_2026_0497,EMII,P2,47.2,Non,Non
