parcours_id,age,sexe,serie,moyenne_generale,preferences_env,objectif_professionnel,filiere_nom,filiere_parcours_id,filiere_parcours_nom,filiere_secteur,nombre_competences,nombre_matieres_fortes,nombre_matieres_faibles,nombre_centres_interet
P5,16,M,G,13.11,Sur le terrain / Chantier,Conseiller agricole,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,3,2,2,2
P5,16,M,G,13.11,Sur le terrain / Chantier,Conseiller agricole,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,3,2,2,2
P1,19,M,Technique,13.75,Espaces de Coworking / Startup,Responsable Qualité HACCP,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,3,2,2,2
P1,19,M,Technique,13.75,Espaces de Coworking / Startup,Responsable Qualité HACCP,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,3,2,2,2
P1,19,M,Technique,13.75,Espaces de Coworking / Startup,Responsable Qualité HACCP,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,3,2,2,2
P2,19,M,Technique,13.75,Espaces de Coworking / Startup,Responsable Qualité HACCP,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,3,2,2,2
P2,19,M,Technique,13.75,Espaces de Coworking / Startup,Responsable Qualité HACCP,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),3,2,2,2
P2,19,M,Technique,13.75,Espaces de Coworking / Startup,Responsable Qualité HACCP,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",3,2,2,2
P3,19,M,Technique,13.75,Espaces de Coworking / Startup,Responsable Qualité HACCP,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,3,2,2,2
P3,19,M,Technique,13.75,Espaces de Coworking / Startup,Responsable Qualité HACCP,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,3,2,2,2
P3,19,M,Technique,13.75,Espaces de Coworking / Startup,Responsable Qualité HACCP,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,3,2,2,2
P3,19,M,Technique,13.75,Espaces de Coworking / Startup,Responsable Qualité HACCP,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,3,2,2,2
P4,19,M,Technique,13.75,Espaces de Coworking / Startup,Responsable Qualité HACCP,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,3,2,2,2
P4,19,M,Technique,13.75,Espaces de Coworking / Startup,Responsable Qualité HACCP,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,3,2,2,2
P5,19,M,Technique,13.75,Espaces de Coworking / Startup,Responsable Qualité HACCP,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,3,2,2,2
P5,19,M,Technique,13.75,Espaces de Coworking / Startup,Responsable Qualité HACCP,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,3,2,2,2
P5,19,M,Technique,13.75,Espaces de Coworking / Startup,Responsable Qualité HACCP,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,3,2,2,2
P5,19,M,Technique,13.75,Espaces de Coworking / Startup,Responsable Qualité HACCP,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,3,2,2,2
P1,16,F,A,13.52,Bureau & Télétravail,Délégué médical,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,3,2,2,2
P1,16,F,A,13.52,Bureau & Télétravail,Délégué médical,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,3,2,2,2
P1,16,F,A,13.52,Bureau & Télétravail,Délégué médical,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,3,2,2,2
P2,16,F,A,13.52,Bureau & Télétravail,Délégué médical,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,3,2,2,2
P2,16,F,A,13.52,Bureau & Télétravail,Délégué médical,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),3,2,2,2
P2,16,F,A,13.52,Bureau & Télétravail,Délégué médical,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",3,2,2,2
P3,16,F,A,13.52,Bureau & Télétravail,Délégué médical,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,3,2,2,2
P3,16,F,A,13.52,Bureau & Télétravail,Délégué médical,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,3,2,2,2
P3,16,F,A,13.52,Bureau & Télétravail,Délégué médical,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,3,2,2,2
P3,16,F,A,13.52,Bureau & Télétravail,Délégué médical,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,3,2,2,2
P4,16,F,A,13.52,Bureau & Télétravail,Délégué médical,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,3,2,2,2
P4,16,F,A,13.52,Bureau & Télétravail,Délégué médical,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,3,2,2,2
P5,16,F,A,13.52,Bureau & Télétravail,Délégué médical,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,3,2,2,2
P5,16,F,A,13.52,Bureau & Télétravail,Délégué médical,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,3,2,2,2
P5,16,F,A,13.52,Bureau & Télétravail,Délégué médical,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,3,2,2,2
P5,16,F,A,13.52,Bureau & Télétravail,Délégué médical,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,3,2,2,2
P1,20,M,A1,12.69,Bureau & Télétravail,Ingénieur Électromécanicien,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,3,2,2,2
P1,20,M,A1,12.69,Bureau & Télétravail,Ingénieur Électromécanicien,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,3,2,2,2
P1,20,M,A1,12.69,Bureau & Télétravail,Ingénieur Électromécanicien,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,3,2,2,2
P2,20,M,A1,12.69,Bureau & Télétravail,Ingénieur Électromécanicien,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,3,2,2,2
P2,20,M,A1,12.69,Bureau & Télétravail,Ingénieur Électromécanicien,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),3,2,2,2
P2,20,M,A1,12.69,Bureau & Télétravail,Ingénieur Électromécanicien,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",3,2,2,2
P3,20,M,A1,12.69,Bureau & Télétravail,Ingénieur Électromécanicien,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,3,2,2,2
P3,20,M,A1,12.69,Bureau & Télétravail,Ingénieur Électromécanicien,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,3,2,2,2
P3,20,M,A1,12.69,Bureau & Télétravail,Ingénieur Électromécanicien,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,3,2,2,2
P3,20,M,A1,12.69,Bureau & Télétravail,Ingénieur Électromécanicien,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,3,2,2,2
P4,20,M,A1,12.69,Bureau & Télétravail,Ingénieur Électromécanicien,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,3,2,2,2
P4,20,M,A1,12.69,Bureau & Télétravail,Ingénieur Électromécanicien,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,3,2,2,2
P5,20,M,A1,12.69,Bureau & Télétravail,Ingénieur Électromécanicien,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,3,2,2,2
P5,20,M,A1,12.69,Bureau & Télétravail,Ingénieur Électromécanicien,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,3,2,2,2
P5,20,M,A1,12.69,Bureau & Télétravail,Ingénieur Électromécanicien,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,3,2,2,2
P5,20,M,A1,12.69,Bureau & Télétravail,Ingénieur Électromécanicien,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,3,2,2,2
P1,17,F,L,14.18,Laboratoire & R&D,Ingénieur Procédés,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,3,2,2,2
P1,17,F,L,14.18,Laboratoire & R&D,Ingénieur Procédés,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,3,2,2,2
P1,17,F,L,14.18,Laboratoire & R&D,Ingénieur Procédés,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,3,2,2,2
P2,17,F,L,14.18,Laboratoire & R&D,Ingénieur Procédés,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,3,2,2,2
P2,17,F,L,14.18,Laboratoire & R&D,Ingénieur Procédés,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),3,2,2,2
P2,17,F,L,14.18,Laboratoire & R&D,Ingénieur Procédés,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",3,2,2,2
P3,17,F,L,14.18,Laboratoire & R&D,Ingénieur Procédés,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,3,2,2,2
P3,17,F,L,14.18,Laboratoire & R&D,Ingénieur Procédés,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,3,2,2,2
P3,17,F,L,14.18,Laboratoire & R&D,Ingénieur Procédés,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,3,2,2,2
P3,17,F,L,14.18,Laboratoire & R&D,Ingénieur Procédés,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,3,2,2,2
P4,17,F,L,14.18,Laboratoire & R&D,Ingénieur Procédés,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,3,2,2,2
P4,17,F,L,14.18,Laboratoire & R&D,Ingénieur Procédés,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,3,2,2,2
P5,17,F,L,14.18,Laboratoire & R&D,Ingénieur Procédés,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,3,2,2,2
P5,17,F,L,14.18,Laboratoire & R&D,Ingénieur Procédés,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,3,2,2,2
P5,17,F,L,14.18,Laboratoire & R&D,Ingénieur Procédés,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,3,2,2,2
P5,17,F,L,14.18,Laboratoire & R&D,Ingénieur Procédés,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,3,2,2,2
P1,19,M,D,13.71,Sur le terrain / Chantier,Data Scientist / IA,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,3,2,2,2
P1,19,M,D,13.71,Sur le terrain / Chantier,Data Scientist / IA,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,3,2,2,2
P1,19,M,D,13.71,Sur le terrain / Chantier,Data Scientist / IA,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,3,2,2,2
P2,19,M,D,13.71,Sur le terrain / Chantier,Data Scientist / IA,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,3,2,2,2
P2,19,M,D,13.71,Sur le terrain / Chantier,Data Scientist / IA,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),3,2,2,2
P2,19,M,D,13.71,Sur le terrain / Chantier,Data Scientist / IA,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",3,2,2,2
P3,19,M,D,13.71,Sur le terrain / Chantier,Data Scientist / IA,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,3,2,2,2
P3,19,M,D,13.71,Sur le terrain / Chantier,Data Scientist / IA,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,3,2,2,2
P3,19,M,D,13.71,Sur le terrain / Chantier,Data Scientist / IA,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,3,2,2,2
P3,19,M,D,13.71,Sur le terrain / Chantier,Data Scientist / IA,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,3,2,2,2
P4,19,M,D,13.71,Sur le terrain / Chantier,Data Scientist / IA,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,3,2,2,2
P4,19,M,D,13.71,Sur le terrain / Chantier,Data Scientist / IA,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,3,2,2,2
P5,19,M,D,13.71,Sur le terrain / Chantier,Data Scientist / IA,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,3,2,2,2
P5,19,M,D,13.71,Sur le terrain / Chantier,Data Scientist / IA,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,3,2,2,2
P5,19,M,D,13.71,Sur le terrain / Chantier,Data Scientist / IA,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,3,2,2,2
P5,19,M,D,13.71,Sur le terrain / Chantier,Data Scientist / IA,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,3,2,2,2
P1,16,F,S,15.17,Entreprise industrielle,Concepteur Multimédia,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,3,2,2,2
P1,16,F,S,15.17,Entreprise industrielle,Concepteur Multimédia,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,3,2,2,2
P1,16,F,S,15.17,Entreprise industrielle,Concepteur Multimédia,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,3,2,2,2
P2,16,F,S,15.17,Entreprise industrielle,Concepteur Multimédia,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,3,2,2,2
P2,16,F,S,15.17,Entreprise industrielle,Concepteur Multimédia,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),3,2,2,2
P2,16,F,S,15.17,Entreprise industrielle,Concepteur Multimédia,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",3,2,2,2
P3,16,F,S,15.17,Entreprise industrielle,Concepteur Multimédia,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,3,2,2,2
P3,16,F,S,15.17,Entreprise industrielle,Concepteur Multimédia,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,3,2,2,2
P3,16,F,S,15.17,Entreprise industrielle,Concepteur Multimédia,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,3,2,2,2
P3,16,F,S,15.17,Entreprise industrielle,Concepteur Multimédia,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,3,2,2,2
P4,16,F,S,15.17,Entreprise industrielle,Concepteur Multimédia,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,3,2,2,2
P4,16,F,S,15.17,Entreprise industrielle,Concepteur Multimédia,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,3,2,2,2
P5,16,F,S,15.17,Entreprise industrielle,Concepteur Multimédia,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,3,2,2,2
P5,16,F,S,15.17,Entreprise industrielle,Concepteur Multimédia,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,3,2,2,2
P5,16,F,S,15.17,Entreprise industrielle,Concepteur Multimédia,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,3,2,2,2
P5,16,F,S,15.17,Entreprise industrielle,Concepteur Multimédia,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,3,2,2,2
P1,19,F,G,12.83,Bureau & Télétravail,Consultant Big Data,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,3,2,2,2
P1,19,F,G,12.83,Bureau & Télétravail,Consultant Big Data,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,3,2,2,2
